,Unnamed: 0,Name,Company,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage(km/kg),Engine(cc),Power(bhp),Seats,Price(in Lakh)
1994,2033,Toyota Etios G,Toyota,Pune,2015,190000,Petrol,Manual,Second,16.78,1496,88.73,5,3.85
1995,2034,Ford Ecosport 1.5,Ford,Hyderabad,2014,85670,Diesel,Manual,First,22.7,1498,89.84,5,6.25
1996,2035,Hyundai Grand i10,Hyundai,Hyderabad,2015,35000,Diesel,Manual,First,24,1120,70,5,4.88
1997,2036,Honda City i,Honda,Mumbai,2016,8000,Petrol,Automatic,First,18,1497,117.3,5,9.45
1998,2037,Toyota Innova 2.5,Toyota,Hyderabad,2007,162000,Diesel,Manual,Second,12.8,2494,102,8,4.8
1999,2038,Hyundai EON Era,Hyundai,Kolkata,2012,60000,Petrol,Manual,First,21.1,814,55.2,5,1.99
2000,2039,Hyundai i10 Magna,Hyundai,Hyderabad,2010,70600,Petrol,Manual,First,20.36,1197,78.9,5,2.8
2001,2040,Mercedes-Benz E-Class 2009-2013,Mercedes-Benz,Bangalore,2011,25000,Petrol,Automatic,Second,12.3,1796,185,5,22
2002,2041,Mahindra Bolero SLE,Mahindra,Hyderabad,2012,75000,Diesel,Manual,First,15.96,2523,62.1,7,4.3
2003,2042,Skoda Laura Ambition,Skoda,Coimbatore,2014,85071,Diesel,Automatic,First,20,1968,138.1,5,9.75
2004,2043,Maruti Swift ZXI,Maruti,Ahmedabad,2015,40000,Petrol,Manual,First,20.4,1197,81.8,5,5.9
2005,2044,Audi A4 2.0,Audi,Delhi,2013,67000,Diesel,Automatic,First,16.55,1968,147.51,5,14.5
2006,2045,Ford Fiesta 1.4,Ford,Hyderabad,2009,55000,Diesel,Manual,Second,17.8,1399,68,5,2.4
2007,2046,Maruti SX4 Vxi,Maruti,Mumbai,2008,62000,Petrol,Manual,Second,15,1586,104.68,5,2.11
2008,2047,Hyundai Grand i10,Hyundai,Coimbatore,2017,22526,Petrol,Automatic,First,18.9,1197,82,5,7.6
2009,2048,Maruti Ritz AT,Maruti,Hyderabad,2012,57788,Petrol,Automatic,First,17.16,1197,85.8,5,3.6
2010,2049,Mahindra Scorpio 2.6,Mahindra,Jaipur,2013,72000,Diesel,Manual,First,10.5,2179,120,8,6
2011,2050,Mahindra Scorpio S4,Mahindra,Mumbai,2014,83128,Diesel,Manual,First,15.4,2179,120,7,7.45
2012,2051,Maruti Alto LXi,Maruti,Chennai,2011,75000,Petrol,Manual,First,19.7,796,46.3,5,2.1
2013,2052,Renault Duster 110PS,Renault,Ahmedabad,2013,58000,Diesel,Manual,Second,19.01,1461,108.45,5,5.2
2014,2054,Maruti Ignis 1.2,Maruti,Mumbai,2017,1000,Petrol,Manual,First,20.89,1197,81.8,5,6.36
2015,2055,Toyota Innova 2.5,Toyota,Kochi,2015,59751,Diesel,Manual,First,12.99,2494,100.6,7,11.62
2016,2056,BMW 7 Series,BMW,Kochi,2015,29966,Diesel,Automatic,Second,16.77,2993,261.49,5,43.6
2017,2057,Hyundai Sonata Embera,Hyundai,Kolkata,2009,65000,Diesel,Manual,Second,13.6,1991,142,5,4.9
2018,2058,Renault Duster Adventure,Renault,Kochi,2015,75863,Diesel,Manual,First,19.01,1461,108.45,5,6.7
2019,2059,Maruti Wagon R,Maruti,Mumbai,2013,54000,CNG,Manual,First,33.54,998,67.04,5,3.05
2020,2060,Audi A4 2.0,Audi,Bangalore,2014,24000,Diesel,Automatic,First,17.11,1968,174.33,5,25
2021,2061,Jeep Compass 2.0,Jeep,Coimbatore,2018,33218,Diesel,Manual,First,17.1,1956,170,5,19.05
2022,2062,Hyundai Verna 1.4,Hyundai,Kolkata,2015,33425,Petrol,Manual,First,17.43,1396,105.5,5,4.5
2023,2063,Honda Amaze VX,Honda,Pune,2013,47000,Petrol,Manual,First,18,1198,86.7,5,4.15
2024,2064,Hyundai Creta 1.6,Hyundai,Chennai,2015,41000,Diesel,Manual,First,19.67,1582,126.2,5,11.9
2025,2065,Hyundai i10 Magna,Hyundai,Delhi,2011,62000,Petrol,Manual,First,19.81,1086,68.05,5,2.1
2026,2066,Mahindra TUV 300,Mahindra,Delhi,2016,47035,Diesel,Manual,First,18.49,1493,100,7,6.95
2027,2067,Maruti Swift Dzire,Maruti,Pune,2008,56230,Petrol,Manual,Second,17.5,1298,85.8,5,2.4
2028,2068,Hyundai Accent GLE,Hyundai,Chennai,2007,55000,Petrol,Manual,First,13.2,1495,94,5,2.65
2029,2069,Mahindra XUV500 W8,Mahindra,Jaipur,2014,70669,Diesel,Manual,First,15.1,2179,140,7,9
2030,2070,Maruti Alto K10,Maruti,Pune,2012,69000,Petrol,Manual,First,20.92,998,67.1,5,2.1
2031,2071,Chevrolet Beat LT,Chevrolet,Pune,2011,65000,Petrol,Manual,Second,18.6,1199,79.4,5,2.5
2032,2072,Audi A6 2.7,Audi,Mumbai,2009,30000,Diesel,Automatic,First,12.4,2698,179.5,5,8.95
2033,2073,Mini Cooper 5,Mini,Hyderabad,2017,2000,Diesel,Automatic,First,20.7,1496,113.98,5,34
2034,2074,Maruti Swift 1.3,Maruti,Pune,2011,24255,Petrol,Manual,First,16.1,1620,113.1528635,5,3.15
2035,2075,Tata Zest Revotron,Tata,Chennai,2015,40000,Petrol,Manual,First,17.57,1193,88.7,5,4
2036,2076,Honda City i,Honda,Kolkata,2014,40000,Diesel,Manual,First,26,1498,98.6,5,4.45
2037,2077,Chevrolet Beat LT,Chevrolet,Jaipur,2010,26000,Petrol,Manual,First,18.6,1199,79.4,5,1.5
2038,2078,Audi A4 2.0,Audi,Jaipur,2011,105000,Diesel,Automatic,Second,16.55,1968,140,5,14.5
2039,2079,Ford Aspire Titanium,Ford,Kolkata,2015,2800,Diesel,Manual,First,26.1,1498,99,5,8.41
2040,2080,Hyundai Verna SX,Hyundai,Mumbai,2014,71000,Diesel,Automatic,Second,19.08,1582,126.32,5,5.45
2041,2081,Honda City i,Honda,Mumbai,2015,32896,Petrol,Automatic,First,18,1497,117.3,5,8.9
2042,2082,Hyundai i10 Sportz,Hyundai,Hyderabad,2012,45000,Petrol,Manual,First,20.36,1197,78.9,5,3.65
2043,2083,BMW X3 xDrive20d,BMW,Bangalore,2015,65000,Diesel,Automatic,Second,18.56,1995,190,5,29
2044,2084,Audi A4 2.0,Audi,Mumbai,2013,45200,Diesel,Automatic,First,16.55,1968,147.51,5,13.5
2045,2085,Honda CR-V 2.4,Honda,Hyderabad,2008,82167,Petrol,Automatic,First,10.1,2354,152,5,5.4
2046,2086,Hyundai Grand i10,Hyundai,Coimbatore,2016,37429,Petrol,Manual,First,18.9,1197,81.86,5,5.89
2047,2087,Maruti Ciaz ZDi,Maruti,Hyderabad,2016,46000,Diesel,Manual,First,28.09,1248,88.5,5,8.45
2048,2088,Honda City i-VTEC,Honda,Delhi,2011,67031,Petrol,Manual,First,17.4,1497,117.3,5,4
2049,2089,BMW 6 Series,BMW,Mumbai,2013,30000,Diesel,Automatic,First,9.52,2993,313,4,45
2050,2090,Maruti Celerio VXI,Maruti,Mumbai,2016,47691,Petrol,Automatic,First,23.1,998,67.04,5,3.94
2051,2091,Renault Koleos 2.0,Renault,Jaipur,2011,32531,Diesel,Automatic,Second,13.73,1995,148,5,8
2052,2092,Ford Figo Diesel,Ford,Hyderabad,2013,71336,Diesel,Manual,First,20,1399,68,5,4.1
2053,2093,Toyota Innova 2.5,Toyota,Chennai,2006,196000,Diesel,Manual,First,12.8,2494,102,7,6.25
2054,2094,Maruti Dzire VDI,Maruti,Kolkata,2015,28193,Diesel,Manual,First,28.4,1248,73.75,5,5.25
2055,2095,Mercedes-Benz SLC 43,Mercedes-Benz,Coimbatore,2019,2526,Petrol,Automatic,First,19,2996,362.07,2,83.96
2056,2096,Hyundai Santro LP,Hyundai,Coimbatore,2004,52146,Petrol,Manual,First,0,1620,113.1528635,5,1.93
2057,2097,Mercedes-Benz E-Class E,Mercedes-Benz,Hyderabad,2013,85000,Diesel,Automatic,First,16.1,1950,194,5,21
2058,2098,Hyundai Grand i10,Hyundai,Ahmedabad,2015,20780,Petrol,Manual,First,18.9,1197,81.86,5,4.3
2059,2099,Honda Mobilio S,Honda,Mumbai,2014,43081,Petrol,Manual,First,17.3,1497,117.3,7,5.25
2060,2100,Porsche Cayenne Turbo,Porsche,Mumbai,2010,35000,Petrol,Automatic,Second,11.9,4806,550,5,32
2061,2101,Mahindra Quanto C8,Mahindra,Kolkata,2013,36000,Diesel,Manual,First,17.21,1493,100,7,3.9
2062,2102,Toyota Corolla H5,Toyota,Mumbai,2007,67000,Petrol,Manual,Third,13.4,1794,125,5,2.2
2063,2103,Mahindra KUV 100,Mahindra,Mumbai,2016,34079,Diesel,Manual,First,25.32,1198,77,6,3.7
2064,2104,BMW 3 Series,BMW,Coimbatore,2010,77849,Petrol,Automatic,Second,10.9,2497,215,5,11.27
2065,2105,Maruti Alto 800,Maruti,Jaipur,2013,86000,Petrol,Manual,First,22.74,796,47.3,5,2.41
2066,2106,Audi Q3 35,Audi,Pune,2015,110000,Diesel,Automatic,First,15.73,1968,174.33,5,19
2067,2107,Toyota Etios GD,Toyota,Hyderabad,2015,116000,Diesel,Manual,Second,23.59,1364,67.05,5,5.8
2068,2108,Mahindra XUV500 W8,Mahindra,Coimbatore,2016,41840,Diesel,Manual,First,15.1,2179,140,7,13.52
2069,2109,Toyota Fortuner 4x2,Toyota,Hyderabad,2015,19317,Diesel,Manual,First,13,2982,168.7,7,24.5
2070,2110,Tata Indigo CS,Tata,Pune,2014,41000,CNG,Manual,First,24.6,1193,55.23,5,3.25
2071,2111,Mercedes-Benz GLE 250d,Mercedes-Benz,Kochi,2017,25601,Diesel,Automatic,First,17.9,2143,201.15,5,56.73
2072,2112,Hyundai Creta 1.6,Hyundai,Jaipur,2015,83950,Diesel,Manual,First,19.67,1582,126.2,5,9.95
2073,2113,Honda City 1.5,Honda,Pune,2012,60000,Petrol,Automatic,First,16.8,1497,118,5,5.5
2074,2114,Audi A4 35,Audi,Hyderabad,2015,50000,Diesel,Automatic,First,17.11,1968,174.33,5,25
2075,2115,Maruti Zen VXI,Maruti,Kolkata,2009,37000,Petrol,Manual,First,17.3,993,60,5,1
2076,2116,Maruti Alto LXi,Maruti,Hyderabad,2011,76976,Petrol,Manual,Second,19.7,796,46.3,5,2.15
2077,2117,Maruti Baleno Delta,Maruti,Kochi,2018,21684,Petrol,Automatic,First,21.4,1197,83.1,5,7.89
2078,2118,Mahindra XUV500 W10,Mahindra,Delhi,2015,62000,Diesel,Manual,First,16,2179,140,7,10.25
2079,2119,Ford Freestyle Titanium,Ford,Mumbai,2007,1261,Petrol,Manual,First,19,1194,94.68,5,6
2080,2120,Hyundai Elite i20,Hyundai,Coimbatore,2017,59450,Petrol,Manual,First,18.6,1197,81.86,5,7.53
2081,2121,Mercedes-Benz New C-Class,Mercedes-Benz,Coimbatore,2018,24465,Diesel,Automatic,First,19.27,2143,167.62,5,39.45
2082,2122,Honda City i,Honda,Delhi,2014,55000,Petrol,Manual,First,17.8,1497,117.3,5,5.84
2083,2123,Ford EcoSport 1.5,Ford,Mumbai,2017,2000,Petrol,Manual,First,18.88,1499,110.4,5,8.65
2084,2124,Maruti Baleno Alpha,Maruti,Kochi,2017,25040,Petrol,Manual,First,21.4,1197,83.1,5,7.74
2085,2125,Hyundai i10 Sportz,Hyundai,Bangalore,2008,84000,Petrol,Manual,First,20.36,1197,78.9,5,2.5
2086,2126,Toyota Innova 2.5,Toyota,Pune,2007,170428,Diesel,Manual,Second,12.8,2494,102,8,5.7
2087,2127,Maruti Baleno Delta,Maruti,Mumbai,2016,12573,Petrol,Manual,First,21.4,1197,83.1,5,5.8
2088,2128,Audi Q7 3.0,Audi,Hyderabad,2012,88000,Diesel,Automatic,First,12.07,2967,241.4,7,36.5
2089,2129,Hyundai Santa Fe,Hyundai,Delhi,2012,86000,Diesel,Automatic,Second,13.01,2199,194.3,7,9.5
2090,2131,Honda City 1.5,Honda,Mumbai,2013,45000,Petrol,Manual,First,17,1497,118,5,4.55
2091,2132,Hyundai i20 1.4,Hyundai,Jaipur,2012,51000,Diesel,Manual,First,21.9,1396,90,5,3.9
2092,2133,Mahindra Bolero SLE,Mahindra,Pune,2007,92000,Diesel,Manual,First,13.6,2523,63,7,2.7
2093,2134,Toyota Fortuner 2.8,Toyota,Pune,2017,29000,Diesel,Automatic,First,12.9,2755,174.5,7,31
2094,2135,BMW 3 Series,BMW,Bangalore,2009,70521,Petrol,Automatic,Second,10.9,2497,215,5,10.3
2095,2136,BMW 3 Series,BMW,Kolkata,2010,51000,Diesel,Automatic,First,16.07,1995,181,5,7.75
2096,2137,Maruti Wagon R,Maruti,Hyderabad,2012,52618,Petrol,Manual,First,18.9,998,67.1,5,3.2
2097,2138,Maruti Ertiga ZDI,Maruti,Delhi,2013,68000,Diesel,Manual,First,25.47,1248,88.5,7,4.85
2098,2139,Land Rover Range,Land,Kochi,2016,29022,Diesel,Automatic,Second,15.68,1999,177,5,34.08
2099,2140,Maruti Ertiga SHVS,Maruti,Chennai,2017,80000,Diesel,Manual,First,24.52,1248,88.5,7,8.1
2100,2141,Tata Indigo CS,Tata,Chennai,2016,78000,Diesel,Manual,Second,25,1396,69.01,5,2.35
2101,2142,Maruti Alto K10,Maruti,Pune,2012,100000,Petrol,Manual,First,20.92,998,67.1,5,1.8
2102,2143,Hyundai EON D,Hyundai,Coimbatore,2015,31412,Petrol,Manual,First,21.1,814,55.2,5,3.42
2103,2144,Ford Endeavour 3.0L,Ford,Mumbai,2010,78000,Diesel,Automatic,Second,11.4,2953,153.86,7,5.34
2104,2145,Ford Endeavour 2.2,Ford,Hyderabad,2018,14000,Diesel,Automatic,First,12.62,2198,158,7,31.99
2105,2146,Volkswagen Vento Diesel,Volkswagen,Bangalore,2011,80000,Diesel,Manual,First,20.54,1598,103.6,5,4.75
2106,2147,Maruti Ciaz AT,Maruti,Mumbai,2014,46738,Petrol,Automatic,First,19.12,1373,91.1,5,6.1
2107,2148,Hyundai EON D,Hyundai,Coimbatore,2013,54884,Petrol,Manual,Second,21.1,814,55.2,5,3.69
2108,2149,Audi Q5 2.0,Audi,Delhi,2012,74500,Diesel,Automatic,Second,14.16,1968,174.3,5,15
2109,2150,Mahindra XUV500 W10,Mahindra,Coimbatore,2016,67472,Diesel,Manual,First,16,2179,140,7,14.5
2110,2151,Maruti Swift VDI,Maruti,Hyderabad,2013,84000,Diesel,Manual,First,28.4,1248,74,5,5.65
2111,2152,Maruti Ritz VDi,Maruti,Kolkata,2011,77400,Diesel,Manual,First,21.1,1248,73.9,5,2.5
2112,2153,Mercedes-Benz New C-Class,Mercedes-Benz,Mumbai,2017,14470,Diesel,Automatic,First,19.71,2143,201.15,5,38.5
2113,2154,Renault Duster 110PS,Renault,Kolkata,2014,52108,Diesel,Manual,First,19.01,1461,108.45,5,5.49
2114,2155,Maruti Swift Dzire,Maruti,Kolkata,2013,40000,Petrol,Manual,First,19.1,1197,85.8,5,3.55
2115,2156,Toyota Innova 2.5,Toyota,Jaipur,2014,105044,Diesel,Manual,First,12.99,2494,100.6,7,10.75
2116,2157,Hyundai Creta 1.6,Hyundai,Delhi,2016,24347,Petrol,Manual,First,15.8,1591,121.3,5,11
2117,2158,Maruti SX4 ZDI,Maruti,Ahmedabad,2014,58000,Diesel,Manual,First,21.79,1248,88.73,5,4.5
2118,2159,Mahindra XUV500 W8,Mahindra,Kochi,2014,49663,Diesel,Manual,First,15.1,2179,140,7,8.42
2119,2160,Honda City i-VTEC,Honda,Mumbai,2017,17000,Petrol,Automatic,First,18,1497,117.3,5,11.6
2120,2161,Jaguar XF 2.2,Jaguar,Kochi,2016,13418,Diesel,Automatic,First,16.36,2179,187.7,5,33.63
2121,2162,Ford Fiesta 1.4,Ford,Pune,2008,117080,Diesel,Manual,Third,17.8,1399,68,5,2.25
2122,2163,BMW 5 Series,BMW,Mumbai,2010,74000,Petrol,Automatic,First,10.8,2497,150,5,12.95
2123,2165,Audi A6 2011-2015,Audi,Coimbatore,2014,66882,Diesel,Automatic,First,17.68,1968,174.33,5,25.02
2124,2166,Honda Brio 1.2,Honda,Kochi,2014,41460,Petrol,Manual,First,18.5,1198,86.8,5,3.95
2125,2167,Honda City 1.5,Honda,Mumbai,2011,57000,Petrol,Automatic,First,16.8,1497,118,5,4.4
2126,2168,Volkswagen Polo Petrol,Volkswagen,Bangalore,2015,34010,Petrol,Manual,Third,16.47,1198,73.9,5,4.95
2127,2169,Mahindra Scorpio SLE,Mahindra,Pune,2010,96813,Diesel,Manual,Second,12.05,2179,120,8,5.5
2128,2170,Honda City V,Honda,Mumbai,2011,84000,Petrol,Manual,First,16.8,1497,116.3,5,3.25
2129,2171,Skoda Rapid 1.6,Skoda,Kochi,2013,50004,Petrol,Manual,First,15,1598,103.5,5,4.02
2130,2172,Mahindra XUV500 W6,Mahindra,Coimbatore,2016,67995,Diesel,Manual,First,16,2179,140,7,11.73
2131,2173,Volkswagen Jetta 2007-2011,Volkswagen,Chennai,2012,55000,Diesel,Manual,First,15,1896,105,5,9.5
2132,2174,Maruti Baleno Alpha,Maruti,Hyderabad,2017,14900,Petrol,Automatic,First,21.4,1197,83.1,5,8.6
2133,2175,Honda Amaze EX,Honda,Jaipur,2013,70961,Diesel,Manual,First,25.8,1498,98.6,5,4
2134,2176,Volkswagen Vento 1.6,Volkswagen,Mumbai,2015,40194,Petrol,Manual,First,15.04,1598,103.2,5,5.55
2135,2177,Maruti Alto 800,Maruti,Hyderabad,2015,96000,Petrol,Manual,First,22.74,796,47.3,5,2.5
2136,2178,Land Rover Discovery,Land,Mumbai,2017,35000,Diesel,Automatic,First,18,2993,255,7,41.6
2137,2179,Honda City i,Honda,Delhi,2015,50000,Petrol,Automatic,First,18,1497,117.3,5,7.41
2138,2180,Nissan Terrano XL,Nissan,Mumbai,2014,50000,Diesel,Manual,First,19.01,1461,108.5,5,6.5
2139,2181,Maruti Alto LXi,Maruti,Mumbai,2008,26299,Petrol,Manual,First,19.7,796,46.3,5,1.2
2140,2182,Toyota Fortuner 2.8,Toyota,Bangalore,2015,150386,Diesel,Manual,First,14.24,2755,174.5,7,23
2141,2183,Hyundai i20 1.4,Hyundai,Kolkata,2012,60000,Diesel,Manual,First,21.9,1396,90,5,2.74
2142,2184,Ford Figo Diesel,Ford,Hyderabad,2013,65000,Diesel,Manual,First,20,1399,68,5,3.9
2143,2185,Maruti Vitara Brezza,Maruti,Ahmedabad,2017,80000,Diesel,Manual,First,24.3,1248,88.5,5,8
2144,2186,Hyundai Verna 1.6,Hyundai,Chennai,2012,92000,Diesel,Manual,Third,22.32,1582,126.32,5,4
2145,2187,Hyundai Tucson 2.0,Hyundai,Mumbai,2016,13000,Petrol,Automatic,First,12.95,1999,152.88,5,17.75
2146,2188,Maruti Ritz VDi,Maruti,Coimbatore,2013,73278,Diesel,Manual,First,21.1,1248,73.9,5,5.05
2147,2189,Audi A4 2.0,Audi,Mumbai,2011,38000,Petrol,Automatic,First,10.8,1984,132,5,12
2148,2190,Mercedes-Benz E-Class E250,Mercedes-Benz,Kochi,2016,46936,Diesel,Automatic,First,13,2143,204,5,29.6
2149,2191,Renault Duster 85PS,Renault,Jaipur,2015,55000,Diesel,Manual,First,19.87,1461,83.8,5,6.5
2150,2192,Honda Amaze S,Honda,Mumbai,2014,19000,Petrol,Automatic,First,15.5,1198,86.7,5,4.75
2151,2193,Volvo S60 D4,Volvo,Coimbatore,2016,42259,Diesel,Automatic,First,9,1984,181,5,24.36
2152,2194,Maruti Swift Dzire,Maruti,Mumbai,2011,14000,Petrol,Manual,Second,17.5,1197,85.8,5,3.2
2153,2195,Maruti Wagon R,Maruti,Kolkata,2016,16956,Petrol,Manual,First,22.5,998,67.04,5,3.6
2154,2196,Maruti Omni MPI,Maruti,Coimbatore,2017,15473,Petrol,Manual,First,16.8,796,34.2,5,3.58
2155,2197,Maruti SX4 VDI,Maruti,Delhi,2011,75000,Diesel,Manual,First,21.5,1248,88.8,5,2.5
2156,2198,Ford Fiesta Titanium,Ford,Ahmedabad,2013,96000,Diesel,Manual,Second,23.5,1498,90,5,3.5
2157,2199,Toyota Camry Hybrid,Toyota,Delhi,2015,25000,Petrol,Automatic,First,19.16,2494,158.2,5,25
2158,2200,Maruti Wagon R,Maruti,Mumbai,2010,38000,Petrol,Manual,Second,22.5,998,67.04,5,1.75
2159,2201,Mercedes-Benz E-Class E270,Mercedes-Benz,Bangalore,2005,54000,Diesel,Automatic,First,11,2987,198.5,5,10
2160,2202,Maruti Baleno Zeta,Maruti,Jaipur,2018,4131,Petrol,Automatic,First,21.4,1197,83.1,5,7.75
2161,2203,Honda Jazz 1.2,Honda,Hyderabad,2016,31700,Petrol,Manual,First,18.7,1199,88.7,5,6.45
2162,2204,Mahindra Scorpio S10,Mahindra,Pune,2017,66988,Diesel,Automatic,First,15.4,2179,120,7,10
2163,2205,Volkswagen Polo 1.2,Volkswagen,Mumbai,2014,54230,Petrol,Manual,First,16.47,1198,74,5,4.5
2164,2206,Hyundai i20 1.2,Hyundai,Kolkata,2015,35000,Petrol,Manual,First,17,1197,80,5,3.4
2165,2207,Toyota Camry W4,Toyota,Mumbai,2010,62714,Petrol,Automatic,First,12.1,2362,164.7,5,4.5
2166,2208,Maruti Wagon R,Maruti,Hyderabad,2015,45295,Petrol,Manual,First,18.9,998,67.1,5,4.3
2167,2209,BMW 5 Series,BMW,Pune,2018,7000,Diesel,Automatic,First,18.12,1995,190,5,46
2168,2210,Maruti Alto K10,Maruti,Chennai,2016,57000,Petrol,Automatic,First,24.07,998,67.1,5,3.4
2169,2211,Mercedes-Benz New C-Class,Mercedes-Benz,Delhi,2013,40100,Diesel,Automatic,First,14.84,2143,170,5,14.5
2170,2212,Maruti Alto 800,Maruti,Delhi,2013,56000,Petrol,Manual,First,24.7,796,47.3,5,2.1
2171,2213,Maruti Swift VXI,Maruti,Mumbai,2012,15000,Petrol,Manual,First,18.6,1197,85.8,5,3.65
2172,2214,Chevrolet Sail Hatchback,Chevrolet,Kolkata,2014,14000,Petrol,Manual,First,18.2,1199,82.5,5,3
2173,2215,Hyundai i20 Asta,Hyundai,Ahmedabad,2009,68000,Diesel,Manual,Second,23,1396,90,5,3.95
2174,2216,Skoda Superb 2.5,Skoda,Delhi,2012,83000,Diesel,Automatic,First,11.9,2496,163.2,5,6.75
2175,2217,Toyota Corolla Altis,Toyota,Kochi,2013,81504,Diesel,Manual,First,21.43,1364,87.2,5,6.53
2176,2218,Toyota Fortuner 4x2,Toyota,Hyderabad,2015,73500,Diesel,Manual,First,13,2982,168.5,7,22
2177,2219,Skoda Rapid 1.6,Skoda,Pune,2013,52900,Petrol,Automatic,First,14.3,1598,103.52,5,4.75
2178,2220,Honda Brio 1.2,Honda,Mumbai,2017,20000,Petrol,Automatic,First,16.5,1198,86.8,5,5.99
2179,2221,Volkswagen Polo Petrol,Volkswagen,Jaipur,2011,46000,Petrol,Manual,First,16.47,1198,73.9,5,3.05
2180,2222,Volkswagen Polo Petrol,Volkswagen,Delhi,2010,65000,Petrol,Manual,First,16.47,1198,73.9,5,2.4
2181,2223,Maruti Zen Estilo,Maruti,Pune,2007,42000,Petrol,Manual,Third,18.2,998,67.1,5,1.3
2182,2224,Toyota Etios Cross,Toyota,Kochi,2016,36681,Diesel,Manual,First,23.59,1364,67.06,5,6.71
2183,2225,Mahindra XUV500 W8,Mahindra,Ahmedabad,2014,67000,Diesel,Manual,Second,15.1,2179,140,7,7.2
2184,2226,Hyundai Grand i10,Hyundai,Chennai,2016,18000,Petrol,Automatic,First,18.9,1197,82,5,5.4
2185,2227,Ford Ecosport 1.5,Ford,Kochi,2015,56409,Diesel,Manual,First,22.7,1498,89.84,5,6.63
2186,2228,Maruti Ertiga VXI,Maruti,Mumbai,2016,65263,CNG,Manual,First,17.5,1373,80.46,7,7.5
2187,2229,Honda City i-VTEC,Honda,Coimbatore,2018,20300,Petrol,Automatic,First,18,1497,117.3,5,14.21
2188,2230,Honda City 1.5,Honda,Kolkata,2010,45008,Petrol,Manual,First,17,1497,118,5,3
2189,2231,Maruti Celerio ZXI,Maruti,Kochi,2017,21799,Petrol,Manual,First,23.1,998,67.04,5,5.11
2190,2232,Volkswagen Vento Petrol,Volkswagen,Pune,2011,57328,Petrol,Manual,First,15.04,1598,103.6,5,3.39
2191,2233,Toyota Innova Crysta,Toyota,Hyderabad,2017,35358,Diesel,Automatic,First,11.36,2755,171.5,7,22.99
2192,2234,Hyundai i20 Magna,Hyundai,Delhi,2009,46946,Petrol,Manual,Second,18.5,1197,80,5,2.35
2193,2235,Maruti Ritz VDi,Maruti,Kolkata,2012,39772,Diesel,Manual,First,23.2,1248,73.94,5,2.85
2194,2236,Audi A6 2011-2015,Audi,Delhi,2014,58000,Diesel,Automatic,First,17.68,1968,174.33,5,18.5
2195,2237,Renault Duster Petrol,Renault,Bangalore,2014,52000,Petrol,Manual,First,13.24,1598,102.57,5,5.99
2196,2238,Honda Civic 2006-2010,Honda,Hyderabad,2008,152000,Petrol,Manual,Second,13.5,1799,130,5,3
2197,2239,Tata Tiago 1.2,Tata,Jaipur,2016,42700,Petrol,Manual,First,23.84,1199,84,5,3.6
2198,2240,Audi A4 2.0,Audi,Hyderabad,2014,60000,Diesel,Automatic,First,16.55,1968,147.51,5,24
2199,2241,Maruti Swift Dzire,Maruti,Coimbatore,2015,33195,Petrol,Manual,First,19.1,1197,85.8,5,6.26
2200,2242,Toyota Fortuner 2.8,Toyota,Hyderabad,2010,110000,Diesel,Manual,First,14.24,2755,174.5,7,13.7
2201,2243,Mercedes-Benz M-Class ML,Mercedes-Benz,Mumbai,2016,52000,Diesel,Automatic,First,15.26,2143,203.2,5,35
2202,2244,Hyundai i20 Magna,Hyundai,Kochi,2015,64399,Diesel,Manual,First,21.9,1396,90,5,5.02
2203,2245,Maruti Wagon R,Maruti,Mumbai,2015,55000,Petrol,Manual,First,21.5,1197,81.8,5,3.1
2204,2246,Volkswagen Vento Diesel,Volkswagen,Bangalore,2012,50000,Diesel,Manual,First,20.54,1598,103.6,5,5.5
2205,2247,Maruti Swift Dzire,Maruti,Kolkata,2014,33485,Petrol,Manual,First,19.1,1197,85.8,5,3.59
2206,2248,Fiat Linea Emotion,Fiat,Kolkata,2015,32000,Diesel,Manual,First,20.4,1248,91.7,5,4.65
2207,2249,Honda City 1.5,Honda,Bangalore,2009,71400,Petrol,Manual,Third,17,1497,118,5,3.8
2208,2250,Hyundai Creta 1.6,Hyundai,Hyderabad,2016,41713,Diesel,Manual,First,19.67,1582,126.2,5,12.5
2209,2251,Honda City i-DTEC,Honda,Hyderabad,2017,46000,Diesel,Manual,First,25.6,1498,98.6,5,12.9
2210,2252,Maruti Omni 8,Maruti,Hyderabad,2015,52950,Petrol,Manual,First,14,796,35,5,2.35
2211,2253,Maruti Swift LXI,Maruti,Chennai,2015,29500,Petrol,Manual,First,20.4,1197,81.8,5,4.15
2212,2254,Mercedes-Benz M-Class ML,Mercedes-Benz,Coimbatore,2012,63888,Diesel,Automatic,First,14,2987,224,5,22.58
2213,2255,Maruti Alto 800,Maruti,Ahmedabad,2016,60000,Petrol,Manual,First,24.7,796,47.3,5,2.65
2214,2256,Ford Figo Petrol,Ford,Delhi,2010,59196,Petrol,Manual,Second,15.6,1196,70,5,2.25
2215,2257,Toyota Innova Crysta,Toyota,Hyderabad,2016,121362,Diesel,Manual,First,13.68,2393,147.8,7,16
2216,2258,BMW 5 Series,BMW,Mumbai,2013,78000,Diesel,Automatic,First,18.48,1995,177,5,19.5
2217,2259,Hyundai Santa Fe,Hyundai,Bangalore,2015,59000,Diesel,Automatic,First,13.01,2199,194.3,7,21
